data_type,category,reference_unit,emory__total_number_of_stays,jhu__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,jhu__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,jhu__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,jhu__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,jhu__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,jhu__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,jhu__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,jhu__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,jhu__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,jhu__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,jhu__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,jhu__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,jhu__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,jhu__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,jhu__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,jhu__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,jhu__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,wbc,10^3/µl,29244.0,,,57516.0,27568.0,14490.0,,,,,128818,422502.0,,,811828.0,360206.0,220784.0,,,,,1815320,422502.0,,,811828.0,360206.0,220784.0,,,,,1815320,12.35,,,10.63,11.6,11.47,,,,,11.322545,296.48,,,255.18,278.51,275.26,,,,,271.807318,14.45,,,14.11,13.07,15.24,,,,,14.091726,9.0,,,8.0,8.0,10.0,,,,,8.451987,12.0,,,11.0,11.0,12.0,,,,,12.0,1.99,,,2.14,2.28,2.29,,,,,2.152781,2.0,,,2.0,2.0,2.0,,,,,2.0,1.0,,,2.0,2.0,2.0,,,,,2.0,3.29,,,3.44,3.63,3.71,,,,,3.476979,3.0,,,3.0,3.0,3.0,,,,,3.0,2.0,,,2.0,2.0,2.0,,,,,2.0,4.4,,,4.55,4.73,4.88,,,,,4.591588,4.0,,,4.0,4.0,4.0,,,,,4.0,2.0,,,2.0,3.0,3.0,,,,,3.0
labs,monocytes_absolute,10^3/µl,8971.0,,6893.0,35901.0,12119.0,11220.0,,,,,75104,40602.0,,24402.0,286469.0,78796.0,99505.0,,,,,529774,40602.0,,24402.0,286469.0,78796.0,99505.0,,,,,529774,19.04,,16.86,12.89,15.83,12.77,,,,,14.445447,456.97,,404.62,309.45,379.85,306.53,,,,,346.729292,4.53,,3.54,7.98,6.5,8.87,,,,,7.054547,1.0,,2.0,4.0,3.0,6.0,,,,,3.595521,3.0,,3.0,8.0,7.0,9.0,,,,,9.0,0.62,,0.64,0.98,1.03,1.28,,,,,0.95868,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,0.9,,0.88,1.63,1.62,2.05,,,,,1.5351,1.0,,1.0,2.0,1.0,2.0,,,,,1.62741,1.0,,1.0,1.0,2.0,2.0,,,,,2.0,1.14,,1.08,2.2,2.09,2.72,,,,,2.030527,1.0,,1.0,2.0,1.0,3.0,,,,,1.776803,1.0,,2.0,2.0,2.0,3.0,,,,,3.0
labs,ast,u/l,23410.0,39748.0,16694.0,41728.0,15109.0,12649.0,3225.0,14303.0,40327.0,44222.0,251415,227660.0,567957.0,115925.0,360684.0,93497.0,144120.0,11402.0,133098.0,297447.0,462560.0,2414350,227660.0,567957.0,115925.0,360684.0,93497.0,144120.0,11402.0,133098.0,297447.0,462560.0,2414350,13.91,14.7,13.79,12.45,14.87,12.27,38.18,14.34,12.34,15.3,14.088236,333.85,352.75,330.97,298.75,356.85,294.36,916.4,344.14,296.07,367.1,338.063085,9.72,14.29,6.94,8.64,6.19,11.39,3.54,9.31,7.38,10.46,9.602768,5.0,7.0,3.0,3.0,3.0,7.0,2.0,4.0,3.0,5.0,4.415707,9.0,14.0,7.0,9.0,6.0,10.0,3.0,9.0,7.0,9.0,14.0,1.45,1.78,1.1,1.3,1.2,1.75,0.55,1.42,1.38,1.49,1.436662,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.037484,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.28,2.97,1.74,1.99,1.82,2.77,0.86,2.22,2.07,2.32,2.253831,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.910988,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.98,3.94,2.25,2.57,2.29,3.64,1.09,2.89,2.62,3.01,2.925161,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.404491,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0
labs,glucose_fingerstick,mg/dl,1059.0,,,2.0,26402.0,12733.0,8808.0,17414.0,28588.0,49755.0,144761,2345.0,,,5.0,1043876.0,646947.0,438105.0,732731.0,1417598.0,2267202.0,6548809,2345.0,,,5.0,1043876.0,646947.0,438105.0,732731.0,1417598.0,2267202.0,6548809,18.06,,,15.57,11.82,12.27,21.28,13.17,10.5,14.39,13.265916,433.46,,,373.69,283.79,294.56,510.84,316.0,251.9,345.45,318.418098,2.21,,,2.5,39.54,50.81,49.74,42.08,49.59,45.57,45.241118,1.0,,,2.5,18.0,27.0,20.0,23.0,26.0,25.0,23.37602,2.0,,,1.5,43.0,50.0,43.0,45.0,47.0,43.0,50.0,0.98,,,0.0,6.03,6.2,4.98,4.77,7.55,4.96,5.72488,1.0,,,0.0,4.0,4.0,4.0,3.0,6.0,3.0,3.908967,1.0,,,0.0,10.0,6.0,8.0,5.0,8.0,5.0,10.0,1.26,,,0.0,11.17,11.31,8.38,8.13,13.06,9.44,10.352845,1.0,,,0.0,7.0,8.0,7.0,6.0,11.0,7.0,7.713611,2.0,,,0.0,17.0,10.0,12.0,7.0,12.0,9.0,17.0,1.42,,,0.5,15.0,15.25,11.18,10.95,17.36,12.97,13.971165,1.0,,,0.5,10.0,11.0,10.0,9.0,16.0,10.0,11.086598,2.0,,,0.5,20.0,14.0,16.0,10.0,16.0,13.0,20.0
labs,lymphocytes_percent,%,9223.0,,12485.0,35121.0,12703.0,11293.0,15273.0,9439.0,29828.0,40341.0,175706,41377.0,,42062.0,278258.0,82752.0,102025.0,260315.0,45973.0,157679.0,419528.0,1429969,41377.0,,42062.0,278258.0,82752.0,102025.0,260315.0,45973.0,157679.0,419528.0,1429969,19.07,,15.46,13.02,15.93,12.73,20.88,16.06,13.37,15.61,15.203287,457.65,,370.95,312.39,382.21,305.49,501.12,385.54,320.9,374.54,364.828858,4.49,,3.37,7.92,6.51,9.03,17.04,4.87,5.29,10.4,8.137871,1.0,,2.0,3.0,3.0,6.0,11.0,2.0,2.0,5.0,3.947873,3.0,,3.0,8.0,7.0,9.0,14.0,4.0,4.0,10.0,14.0,0.63,,0.67,0.96,1.06,1.31,2.27,0.88,0.9,1.15,1.094806,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.086924,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.9,,0.92,1.59,1.64,2.08,3.67,1.28,1.4,1.93,1.751237,1.0,,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.667598,1.0,,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.15,,1.12,2.15,2.11,2.76,4.8,1.62,1.82,2.62,2.314399,1.0,,1.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,1.818794,1.0,,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0
labs,bilirubin_total,mg/dl,23446.0,40073.0,16707.0,41784.0,15152.0,12652.0,11368.0,14339.0,40429.0,49421.0,265371,230321.0,586093.0,116206.0,361316.0,94166.0,145156.0,75677.0,134454.0,303720.0,482848.0,2529957,230321.0,586093.0,116206.0,361316.0,94166.0,145156.0,75677.0,134454.0,303720.0,482848.0,2529957,13.9,14.6,13.77,12.44,14.86,12.26,24.56,14.32,12.32,14.61,14.115124,333.58,350.45,330.58,298.56,356.54,294.31,589.55,343.59,295.59,350.69,338.76812,9.82,14.63,6.96,8.65,6.21,11.47,6.66,9.38,7.51,9.77,9.53423,5.0,7.0,3.0,3.0,3.0,7.0,3.0,4.0,3.0,5.0,4.397941,10.0,14.0,7.0,9.0,6.0,10.0,7.0,9.0,6.0,9.0,14.0,1.47,1.87,1.1,1.3,1.21,1.77,1.09,1.43,1.43,1.44,1.449678,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.198684,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.31,3.08,1.75,1.99,1.83,2.8,1.63,2.25,2.13,2.23,2.261895,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.035791,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.01,4.08,2.27,2.57,2.3,3.67,2.07,2.92,2.69,2.88,2.928544,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.416172,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0
labs,total_protein,g/dl,23414.0,40057.0,1232.0,41887.0,15448.0,12641.0,754.0,14376.0,40434.0,48105.0,238348,228459.0,585253.0,1617.0,363130.0,95526.0,144181.0,1207.0,134496.0,298992.0,435724.0,2288585,228459.0,585253.0,1617.0,363130.0,95526.0,144181.0,1207.0,134496.0,298992.0,435724.0,2288585,13.93,14.6,24.54,12.43,14.94,12.27,45.1,14.31,12.32,14.8,13.835245,334.21,350.49,588.99,298.42,358.56,294.41,1082.43,343.43,295.75,355.19,332.073561,9.76,14.61,1.31,8.67,6.18,11.41,1.6,9.36,7.39,9.06,9.602071,5.0,7.0,1.0,3.0,3.0,7.0,1.0,4.0,3.0,5.0,4.528161,10.0,14.0,0.0,9.0,6.0,10.0,1.0,9.0,6.0,8.0,14.0,1.46,1.87,0.23,1.3,1.19,1.75,0.21,1.43,1.41,1.34,1.453845,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.212765,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.29,3.08,0.36,2.0,1.81,2.77,0.42,2.25,2.1,2.08,2.273231,2.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,2.139619,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.99,4.08,0.45,2.58,2.27,3.64,0.58,2.91,2.65,2.7,2.947155,3.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,3.0,2.439681,3.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0
labs,crp,mg/l,2949.0,365.0,1969.0,6484.0,2772.0,1600.0,2941.0,3633.0,11613.0,7555.0,41881,5459.0,733.0,5524.0,24694.0,6686.0,5699.0,13249.0,13121.0,43993.0,16404.0,135562,5459.0,733.0,5524.0,24694.0,6686.0,5699.0,13249.0,13121.0,43993.0,16404.0,135562,23.18,17.77,22.53,21.03,26.18,21.07,43.8,23.19,19.55,27.36,24.083736,556.29,426.56,540.79,504.8,628.42,505.75,1051.19,556.5,469.21,656.69,578.0391,1.85,2.01,2.81,3.81,2.41,3.56,4.5,3.61,3.79,2.17,3.23679,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.347508,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,4.0,0.35,0.48,0.37,0.51,0.24,0.51,0.25,0.34,0.49,0.19,0.377744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.69,0.59,0.77,0.33,0.78,0.46,0.52,0.79,0.3,0.590394,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.479024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.62,0.85,0.78,1.01,0.44,1.02,0.65,0.68,1.05,0.43,0.785544,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.596452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
labs,bilirubin_conjugated,mg/dl,7911.0,9911.0,3280.0,21989.0,8438.0,3023.0,702.0,11719.0,18347.0,44712.0,130032,29030.0,31412.0,8441.0,157175.0,34292.0,6112.0,1369.0,87103.0,80373.0,429999.0,865306,29030.0,31412.0,8441.0,157175.0,34292.0,6112.0,1369.0,87103.0,80373.0,429999.0,865306,20.33,23.84,20.58,16.25,19.16,19.19,37.3,15.59,16.91,15.29,17.260321,487.83,572.06,493.8,390.05,459.84,460.45,895.25,374.17,405.93,366.87,414.220395,3.67,3.17,2.57,7.15,4.06,2.02,1.95,7.43,4.38,9.62,6.655264,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,5.0,2.991594,3.0,2.0,2.0,7.0,3.0,1.0,1.0,8.0,3.0,8.0,8.0,0.53,0.39,0.55,0.75,0.5,0.42,0.16,1.06,0.57,1.41,0.906536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.603082,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.86,0.67,0.84,1.21,0.87,0.66,0.33,1.69,1.01,2.18,1.447193,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.213763,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.14,0.91,1.06,1.62,1.17,0.83,0.51,2.22,1.34,2.83,1.899626,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.772433,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0
labs,lactate,mmol/l,20714.0,38466.0,20887.0,42694.0,22046.0,11814.0,14837.0,16363.0,41385.0,51527.0,280733,194863.0,359735.0,186065.0,469147.0,165214.0,123810.0,172572.0,188712.0,400009.0,1525992.0,3786119,194863.0,359735.0,186065.0,469147.0,165214.0,123810.0,172572.0,188712.0,400009.0,1525992.0,3786119,13.91,14.64,12.17,12.08,12.67,12.43,21.09,13.46,11.88,14.15,13.540632,333.74,351.43,292.0,289.83,304.18,298.43,506.17,323.1,285.08,339.65,324.977534,9.41,9.35,8.91,10.99,7.49,10.48,11.63,11.53,9.67,29.62,13.487776,3.0,5.0,4.0,5.0,4.0,5.0,7.0,6.0,5.0,11.0,5.964753,7.0,8.0,8.0,8.0,7.0,9.0,11.0,11.0,8.0,22.0,22.0,2.74,3.71,3.04,4.31,4.62,3.27,3.13,4.76,4.06,7.06,4.429791,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,3.071484,3.0,4.0,3.0,5.0,6.0,4.0,2.0,5.0,5.0,8.0,8.0,3.77,4.92,4.19,5.42,5.3,4.64,4.64,6.08,5.15,9.87,5.870198,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,7.0,3.90855,4.0,5.0,5.0,6.0,7.0,6.0,4.0,6.0,6.0,11.0,11.0,4.45,5.59,4.91,6.12,5.66,5.46,5.62,6.88,5.81,11.85,6.794116,2.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,8.0,4.475926,4.0,6.0,6.0,6.0,6.0,7.0,5.0,8.0,7.0,13.0,13.0
labs,phosphate,mg/dl,27547.0,39223.0,25311.0,41811.0,25907.0,13151.0,15543.0,18108.0,,54021.0,260622,327918.0,575615.0,356843.0,642545.0,346728.0,150322.0,296003.0,346366.0,,839879.0,3882219,327918.0,575615.0,356843.0,642545.0,346728.0,150322.0,296003.0,346366.0,,839879.0,3882219,12.9,14.93,11.24,12.35,12.04,12.17,20.55,12.89,,13.91,13.498623,309.62,358.28,269.73,296.44,289.01,291.99,493.16,309.48,,333.86,323.977066,11.9,14.68,14.1,15.37,13.38,11.43,19.04,19.13,,15.55,14.896847,7.0,7.0,8.0,8.0,8.0,8.0,11.0,12.0,,7.0,7.993362,10.0,14.0,14.0,13.0,12.0,10.0,16.0,19.0,,13.0,19.0,1.63,1.47,1.94,1.69,1.75,1.48,2.6,2.26,,2.01,1.830399,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.693345,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.78,2.65,3.29,2.99,3.09,2.47,4.24,3.94,,3.28,3.130135,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,,3.0,2.822463,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,,2.0,3.0,3.78,3.66,4.42,4.12,4.25,3.34,5.58,5.38,,4.32,4.233605,3.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,,4.0,3.662035,1.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,,2.0,4.0
labs,pco2_arterial,mmhg,15600.0,,23517.0,42300.0,20117.0,10704.0,12587.0,14920.0,,27440.0,167185,178448.0,,324506.0,566669.0,186824.0,149142.0,184458.0,534097.0,,701097.0,2825241,178448.0,,324506.0,566669.0,186824.0,149142.0,184458.0,534097.0,,701097.0,2825241,14.59,,11.46,11.98,13.0,12.94,22.32,13.91,,14.94,13.771129,350.14,,275.16,287.54,311.98,310.56,535.57,333.78,,358.6,330.517695,11.44,,13.8,13.4,9.29,13.93,14.65,35.8,,25.55,16.90008,4.0,,6.0,6.0,5.0,7.0,8.0,17.0,,10.0,7.545838,8.0,,11.0,10.0,8.0,11.0,13.0,31.0,,20.0,31.0,3.15,,4.31,5.2,4.6,3.81,3.66,8.74,,7.18,5.247284,2.0,,4.0,4.0,3.0,3.0,4.0,8.0,,6.0,4.314257,3.0,,4.0,7.0,6.0,5.0,3.0,10.0,,9.0,10.0,4.29,,5.89,6.45,5.4,5.44,5.57,12.8,,9.84,7.035505,3.0,,4.0,5.0,4.0,4.0,5.0,11.0,,7.0,5.352077,5.0,,6.0,7.0,6.0,6.0,5.0,14.0,,13.0,14.0,5.07,,7.0,7.29,5.97,6.47,6.88,15.69,,11.68,8.270024,3.0,,5.0,5.0,4.0,5.0,6.0,13.0,,8.0,5.974669,5.0,,8.0,8.0,6.0,7.0,7.0,18.0,,15.0,18.0
labs,po2_arterial,mmhg,15597.0,,23519.0,42886.0,20094.0,10704.0,12587.0,15157.0,,45525.0,186069,180039.0,,324516.0,571910.0,186453.0,148081.0,184401.0,539515.0,,1553783.0,3688698,180039.0,,324516.0,571910.0,186453.0,148081.0,184401.0,539515.0,,1553783.0,3688698,14.59,,11.47,11.96,13.0,12.94,22.32,13.81,,14.71,13.811566,350.22,,275.16,287.07,312.03,310.56,535.57,331.48,,353.07,331.480753,11.54,,13.8,13.34,9.28,13.83,14.65,35.6,,34.13,19.82553,4.0,,6.0,6.0,5.0,7.0,8.0,17.0,,12.0,8.281234,8.0,,11.0,10.0,8.0,11.0,13.0,31.0,,25.0,31.0,3.19,,4.31,5.16,4.6,3.78,3.65,8.89,,8.57,5.783576,2.0,,4.0,4.0,3.0,3.0,3.0,8.0,,7.0,4.659024,3.0,,4.0,7.0,6.0,5.0,3.0,11.0,,10.0,11.0,4.35,,5.89,6.42,5.4,5.41,5.57,12.9,,11.89,7.819924,3.0,,4.0,5.0,4.0,4.0,5.0,11.0,,9.0,6.007857,5.0,,6.0,7.0,6.0,6.25,5.0,15.0,,13.0,15.0,5.13,,7.0,7.25,5.97,6.43,6.88,15.75,,14.22,9.227995,3.0,,5.0,5.0,4.0,5.0,6.0,13.0,,10.0,6.667016,5.0,,8.0,8.0,6.0,7.0,7.0,18.0,,16.0,18.0
labs,bun,mg/dl,29456.0,43436.0,26478.0,57724.0,27687.0,14512.0,6060.0,18725.0,54946.0,59312.0,338336,453952.0,876699.0,413466.0,936544.0,426502.0,234903.0,51478.0,402740.0,777732.0,1141373.0,5715389,453952.0,876699.0,413466.0,936544.0,426502.0,234903.0,51478.0,402740.0,777732.0,1141373.0,5715389,12.27,13.93,10.95,10.6,11.56,11.45,31.3,12.57,10.55,13.1,12.225243,294.5,334.32,262.74,254.36,277.53,274.86,751.22,301.68,253.14,314.4,293.396617,15.41,20.18,15.62,16.22,15.4,16.19,8.49,21.51,14.15,19.24,16.890095,9.0,11.0,9.0,9.0,9.0,11.0,3.0,14.0,8.0,10.0,9.524706,14.0,18.0,12.0,12.0,13.0,14.0,8.0,21.0,12.0,14.0,21.0,2.19,2.49,2.37,2.17,2.28,2.3,0.78,3.07,2.21,2.44,2.321795,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.964178,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.64,4.21,3.91,3.68,3.83,3.84,1.31,4.97,3.54,4.01,3.845756,3.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.226163,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.86,5.64,5.22,4.97,5.13,5.13,1.77,6.56,4.68,5.33,5.132655,4.0,5.0,5.0,4.0,4.0,5.0,1.0,6.0,4.0,4.0,4.306488,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0
labs,troponin_i,ng/l,10278.0,,,18679.0,8284.0,5022.0,3.0,,12754.0,1807.0,56827,28388.0,,,56991.0,24827.0,14336.0,6.0,,44411.0,4052.0,173011,28388.0,,,56991.0,24827.0,14336.0,6.0,,44411.0,4052.0,173011,14.72,,,14.76,16.08,14.13,38.4,,13.02,7.36,14.264937,353.25,,,354.25,385.89,339.12,921.49,,312.42,176.68,342.339778,2.76,,,3.05,3.0,2.85,2.0,,3.48,2.24,3.043281,2.0,,,2.0,2.0,2.0,1.0,,2.0,2.0,1.999947,2.0,,,3.0,3.0,2.0,1.5,,3.0,2.0,3.0,1.52,,,1.48,1.3,1.47,0.0,,1.47,1.61,1.461923,1.0,,,1.0,1.0,1.0,0.0,,1.0,1.0,0.999947,1.0,,,2.0,2.0,2.0,0.0,,2.0,1.0,2.0,1.91,,,1.86,1.68,1.77,0.0,,1.97,1.87,1.859758,1.0,,,1.0,1.0,1.0,0.0,,1.0,1.0,0.999947,2.0,,,2.0,2.0,1.0,0.0,,2.0,1.0,2.0,2.09,,,2.04,1.91,1.9,0.33,,2.28,1.97,2.069268,1.0,,,1.0,2.0,1.0,0.0,,2.0,2.0,1.401957,2.0,,,2.0,2.0,2.0,0.5,,2.0,2.0,2.0
labs,inr,(no units),19622.0,32970.0,25510.0,42030.0,17421.0,10872.0,14539.0,15787.0,,52845.0,231596,123045.0,248780.0,238187.0,356432.0,94633.0,74478.0,144863.0,161075.0,,662331.0,2103824,123045.0,248780.0,238187.0,356432.0,94633.0,74478.0,144863.0,161075.0,,662331.0,2103824,14.36,15.96,11.17,12.27,13.58,13.05,21.34,13.63,,14.02,14.047784,344.56,382.99,268.08,294.48,326.04,313.19,512.19,327.09,,336.4,337.12307,6.27,7.55,9.34,8.48,5.43,6.85,9.96,10.2,,12.53,9.083422,2.0,3.0,5.0,4.0,2.0,3.0,5.0,5.0,,6.0,4.18825,5.0,7.0,9.0,7.0,5.0,7.0,8.0,11.0,,10.0,11.0,1.38,1.46,1.8,2.1,1.6,1.42,1.95,1.74,,1.74,1.72921,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,2.0,1.582583,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.92,2.08,2.71,2.83,2.12,2.04,2.96,2.65,,2.75,2.520056,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,,3.0,2.016926,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,,1.0,3.0,2.34,2.55,3.43,3.43,2.49,2.52,3.7,3.38,,3.61,3.153559,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,,3.0,2.566024,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,,2.0,4.0
