data_type,category,reference_unit,emory__total_number_of_stays,jhu__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,jhu__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,jhu__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,jhu__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,jhu__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,jhu__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,jhu__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,jhu__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,jhu__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,jhu__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,jhu__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,jhu__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,jhu__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,jhu__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,jhu__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,jhu__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,jhu__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,ferritin,ng/ml,7095.0,15524.0,5855.0,10936.0,3189.0,4486.0,122.0,6095.0,8264.0,13830.0,75396,8634.0,23455.0,9819.0,29096.0,5025.0,8674.0,222.0,10847.0,10888.0,26081.0,132741,8634.0,23455.0,9819.0,29096.0,5025.0,8674.0,222.0,10847.0,10888.0,26081.0,132741,21.2,20.26,21.65,21.38,23.2,16.21,52.68,16.89,19.05,22.32,20.527506,508.83,486.27,519.54,513.03,556.69,388.96,1264.28,405.34,457.28,535.71,492.654607,1.22,1.51,1.68,2.66,1.58,1.93,1.82,1.78,1.32,1.89,1.761874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.45,0.3,0.44,0.26,0.47,0.09,0.49,0.3,0.37,0.387475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.46,0.63,0.44,0.66,0.41,0.68,0.16,0.66,0.46,0.55,0.565626,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.491286,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.57,0.73,0.55,0.84,0.52,0.84,0.22,0.79,0.57,0.68,0.691899,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.878429,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
labs,monocytes_percent,%,17835.0,61584.0,19166.0,38708.0,13969.0,16730.0,1377.0,15673.0,59963.0,68976.0,313981,56146.0,641467.0,60527.0,320351.0,87713.0,124428.0,22464.0,62833.0,240029.0,589525.0,2205483,56146.0,641467.0,60527.0,320351.0,87713.0,124428.0,22464.0,62833.0,240029.0,589525.0,2205483,14.7,13.11,15.46,13.44,15.22,11.44,19.13,13.62,10.37,12.66,12.819065,352.81,314.7,371.0,322.45,365.39,274.68,459.16,326.9,248.81,303.76,307.635404,3.15,10.42,3.16,8.28,6.28,7.44,16.31,4.01,4.0,8.55,7.026072,1.0,5.0,2.0,4.0,3.0,5.0,10.0,1.0,2.0,4.0,3.40705,1.0,10.0,2.0,9.0,6.0,7.0,13.0,3.0,3.0,7.0,13.0,0.76,1.29,0.65,1.02,1.04,1.21,2.47,1.01,0.88,1.12,1.047708,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.004386,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.95,2.12,0.86,1.64,1.61,1.89,3.85,1.33,1.29,1.86,1.635033,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.605543,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3,1.12,2.84,1.04,2.2,2.06,2.48,4.98,1.59,1.6,2.49,2.132929,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,1.609929,0.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0
labs,procalcitonin,ng/ml,11619.0,8609.0,,21234.0,1416.0,826.0,,,33572.0,18117.0,95393,20933.0,14202.0,,54434.0,2299.0,1060.0,,,61511.0,45560.0,199999,20933.0,14202.0,,54434.0,2299.0,1060.0,,,61511.0,45560.0,199999,17.09,13.17,,16.88,15.38,24.16,,,12.87,18.16,15.443374,410.18,316.05,,405.08,369.01,579.75,,,308.83,435.78,370.600393,1.8,1.65,,2.56,1.62,1.28,,,1.83,2.51,2.093861,1.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,1.18992,1.0,1.0,,2.0,1.0,0.0,,,1.0,1.0,2.0,0.66,0.79,,0.73,0.65,0.39,,,0.66,0.73,0.698122,1.0,1.0,,1.0,1.0,0.0,,,1.0,1.0,0.991341,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,0.81,0.97,,0.92,0.8,0.49,,,0.84,1.0,0.892649,1.0,1.0,,1.0,1.0,0.0,,,1.0,1.0,0.991341,1.0,0.0,,1.0,1.0,1.0,,,1.0,1.0,1,0.92,1.07,,1.08,0.92,0.57,,,0.97,1.16,1.029299,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,,,0.0,1.0,1.0
labs,basophils_percent,%,13519.0,58889.0,19166.0,38590.0,13419.0,16700.0,1366.0,15643.0,59795.0,67853.0,304940,38525.0,569231.0,60527.0,316992.0,72967.0,123512.0,22218.0,64420.0,238833.0,576333.0,2083558,38525.0,569231.0,60527.0,316992.0,72967.0,123512.0,22218.0,64420.0,238833.0,576333.0,2083558,15.37,13.44,15.46,13.52,15.46,11.45,19.23,13.68,10.38,12.81,12.940593,368.99,322.66,371.0,324.37,370.95,274.85,461.5,328.39,249.14,307.36,310.570394,2.85,9.67,3.16,8.21,5.44,7.4,16.27,4.12,3.99,8.49,6.831775,1.0,5.0,2.0,4.0,2.0,5.0,10.0,2.0,2.0,4.0,3.433272,1.0,9.0,2.0,8.0,5.0,7.0,13.0,3.0,3.0,7.0,13.0,0.7,1.14,0.65,1.0,0.92,1.2,2.47,1.01,0.88,1.09,1.002764,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.00448,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.86,1.9,0.86,1.62,1.43,1.88,3.85,1.34,1.28,1.81,1.569723,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.610382,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3,1.0,2.56,1.04,2.17,1.83,2.46,4.97,1.62,1.6,2.44,2.05598,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,1.614862,0.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0
labs,creatinine,mg/dl,46421.0,78896.0,39417.0,57073.0,25950.0,23275.0,1405.0,28653.0,107754.0,91050.0,499894,574543.0,1240883.0,603542.0,1003349.0,416583.0,306935.0,24424.0,519418.0,1090254.0,1413642.0,7193573,574543.0,1240883.0,603542.0,1003349.0,416583.0,306935.0,24424.0,519418.0,1090254.0,1413642.0,7193573,10.77,11.38,11.12,11.49,12.05,9.79,18.78,11.04,8.28,11.31,10.596506,258.54,273.19,266.79,275.71,289.14,234.98,450.82,264.87,198.72,271.55,254.332936,12.38,15.73,15.31,17.58,16.05,13.19,17.38,18.13,10.12,15.53,14.391877,7.0,8.0,9.0,10.0,9.0,8.0,10.0,11.0,5.0,8.0,7.797155,12.0,14.0,13.0,14.0,14.0,12.0,13.0,17.0,9.0,12.0,17.0,1.84,2.26,2.3,2.27,2.35,1.97,2.44,2.7,1.76,2.1,2.10527,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.784446,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.04,3.71,3.81,3.8,3.91,3.3,3.83,4.44,2.8,3.44,3.454084,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.844575,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3,4.06,4.91,5.09,5.12,5.21,4.41,4.99,5.88,3.68,4.58,4.592116,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.923426,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0
labs,calcium_total,mg/dl,46413.0,78779.0,37788.0,57063.0,25929.0,23275.0,1402.0,28669.0,107050.0,91041.0,497409,575374.0,1227974.0,519023.0,1001581.0,409111.0,417859.0,24177.0,525278.0,1064919.0,1412522.0,7177818,575374.0,1227974.0,519023.0,1001581.0,409111.0,417859.0,24177.0,525278.0,1064919.0,1412522.0,7177818,10.78,11.4,11.4,11.49,12.06,9.79,18.82,11.03,8.32,11.32,10.633625,258.68,273.54,273.48,275.75,289.35,234.98,451.73,264.72,199.61,271.58,255.146511,12.4,15.59,13.74,17.55,15.78,17.95,17.24,18.32,9.95,15.52,14.432358,7.0,8.0,8.0,10.0,9.0,11.0,9.0,11.0,5.0,8.0,7.85872,12.0,14.0,14.0,14.0,14.0,17.0,13.0,17.0,8.0,12.0,17.0,1.83,2.15,1.89,2.27,2.22,2.76,2.71,2.68,1.72,2.09,2.074949,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.787603,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.04,3.6,3.22,3.79,3.76,4.54,4.23,4.45,2.74,3.43,3.427567,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.892033,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,4,4.05,4.8,4.32,5.11,5.05,6.02,5.5,5.91,3.6,4.57,4.564829,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.892033,2.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,5.0
labs,neutrophils_percent,%,18517.0,58891.0,19166.0,37656.0,13968.0,14485.0,1377.0,15676.0,59968.0,69022.0,308726,90328.0,569238.0,60526.0,312650.0,87677.0,104427.0,22497.0,62864.0,240092.0,589230.0,2139529,90328.0,569238.0,60526.0,312650.0,87677.0,104427.0,22497.0,62864.0,240092.0,589230.0,2139529,14.59,13.44,15.46,13.5,15.23,11.84,19.13,13.63,10.37,12.65,12.909693,350.06,322.65,371.0,323.98,365.45,284.19,459.16,327.02,248.8,303.59,309.814441,4.88,9.67,3.16,8.3,6.28,7.21,16.34,4.01,4.0,8.54,6.931017,2.0,5.0,2.0,4.0,3.0,4.0,10.0,1.0,2.0,4.0,3.387337,3.0,9.0,2.0,8.0,6.0,7.0,13.0,3.0,3.0,7.0,13.0,1.13,1.14,0.65,1.02,1.04,1.15,2.48,1.01,0.89,1.12,1.036632,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.00446,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.44,1.9,0.86,1.64,1.61,1.8,3.86,1.33,1.29,1.86,1.610688,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.596597,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3,1.7,2.56,1.04,2.2,2.06,2.36,4.98,1.59,1.6,2.49,2.097557,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,1.601057,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0
labs,bicarbonate,mmol/l,46581.0,68255.0,39405.0,57063.0,25940.0,23275.0,1344.0,28646.0,107112.0,91113.0,488734,749521.0,1134470.0,597279.0,1001232.0,419886.0,563020.0,18219.0,510518.0,1094875.0,1436201.0,7525221,749521.0,1134470.0,597279.0,1001232.0,419886.0,563020.0,18219.0,510518.0,1094875.0,1436201.0,7525221,10.74,11.99,11.12,11.49,12.05,9.79,19.23,11.04,8.31,11.31,10.671694,257.77,287.73,266.86,275.75,289.24,234.98,461.41,264.92,199.5,271.37,256.115174,16.09,16.62,15.16,17.55,16.19,24.19,13.56,17.82,10.22,15.76,15.396994,8.0,9.0,9.0,10.0,9.0,15.0,7.0,10.0,5.0,8.0,8.297223,14.0,15.0,13.0,14.0,14.0,24.0,11.0,17.0,9.0,13.0,24.0,2.97,2.2,2.26,2.27,2.29,3.59,3.69,2.51,1.79,2.22,2.293511,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.831211,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,4.53,3.69,3.75,3.79,3.87,6.02,5.28,4.23,2.85,3.6,3.742237,3.0,3.0,3.0,3.0,3.0,6.0,5.0,4.0,2.0,3.0,2.98782,3.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,4,5.79,4.95,5.0,5.12,5.19,8.05,6.34,5.66,3.73,4.75,4.955084,4.0,4.0,4.0,4.0,4.0,7.0,5.0,5.0,3.0,4.0,3.98507,4.0,3.0,2.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,5.0
vitals,dbp,nan,49491.0,81746.0,40128.0,57658.0,26531.0,24106.0,1434.0,28978.0,117049.0,93741.0,520862,10173457.0,19598436.0,6137227.0,9496749.0,5345377.0,3317574.0,326607.0,6874298.0,22297615.0,26512880.0,110080220,10173457.0,19598436.0,6137227.0,9496749.0,5345377.0,3317574.0,326607.0,6874298.0,22297615.0,26512880.0,110080220,10.2,11.02,10.95,11.36,11.73,9.59,18.42,10.93,7.7,11.01,10.211803,244.7,264.6,262.8,272.69,281.43,230.11,442.12,262.38,184.72,264.32,245.091116,205.56,239.75,152.94,164.71,201.48,137.62,227.76,237.22,190.5,282.83,211.34255,93.0,100.0,79.0,95.0,114.0,79.0,104.0,121.0,67.0,134.0,96.787333,196.0,209.0,135.0,139.0,194.5,139.0,181.0,225.0,171.0,237.0,237.0,31.35,39.8,30.86,24.11,36.04,20.18,26.53,38.84,39.04,39.37,35.133836,25.0,28.0,28.0,23.0,30.0,21.0,26.0,34.0,26.0,33.0,27.71809,32.0,45.0,11.0,19.0,37.0,21.0,6.0,31.0,55.0,37.0,55.0,54.03,64.11,50.64,40.2,61.55,34.32,46.23,63.58,62.03,65.58,57.677021,47.0,49.0,49.0,39.0,52.0,33.0,49.0,56.0,38.0,57.0,46.472594,58.0,71.0,22.0,33.0,64.0,37.0,14.0,60.0,81.0,60.0,81,71.65,82.78,64.96,53.57,79.87,46.07,61.94,82.89,78.94,87.07,75.126805,61.0,63.0,70.0,49.0,68.0,42.0,72.0,74.0,46.0,76.0,60.238414,78.0,91.0,44.0,46.0,84.0,53.0,34.0,83.0,98.0,79.0,98.0
vitals,heart_rate,nan,49307.0,81807.0,40142.0,58119.0,26575.0,24180.0,1435.0,29001.0,117109.0,93912.0,521587,10026670.0,19164496.0,5890902.0,13677667.0,5161850.0,5395509.0,333887.0,7061238.0,24278290.0,40689976.0,131680485,10026670.0,19164496.0,5890902.0,13677667.0,5161850.0,5395509.0,333887.0,7061238.0,24278290.0,40689976.0,131680485,10.24,11.02,10.95,11.3,11.72,9.56,18.41,10.92,7.69,11.0,10.203563,245.68,264.44,262.74,271.11,281.17,229.54,441.82,262.18,184.63,263.94,244.866474,203.35,234.26,146.75,235.34,194.24,223.14,232.67,243.48,207.31,433.28,252.459909,95.0,101.0,76.0,133.0,111.0,122.0,102.0,129.0,79.0,200.0,118.002531,191.0,203.0,130.0,191.0,184.0,213.0,185.5,221.0,191.0,358.0,358.0,30.01,37.76,28.45,37.67,30.61,34.0,25.73,37.99,41.96,57.58,40.253526,26.0,29.0,26.0,32.0,26.0,34.0,26.0,34.0,31.0,52.0,33.758706,28.0,40.0,6.0,17.0,25.0,24.0,4.0,20.0,59.0,50.0,59.0,50.54,60.97,46.85,62.0,53.48,56.84,45.1,61.3,66.84,96.23,66.080249,47.0,51.0,49.0,56.0,49.0,60.0,49.0,61.0,46.0,89.0,57.610218,49.0,62.0,19.0,28.0,46.0,46.0,12.0,40.0,89.0,87.0,89,66.98,79.09,60.45,81.41,70.96,75.5,60.83,80.1,85.34,128.18,86.436387,60.0,66.0,70.0,78.0,65.0,78.0,71.0,81.0,55.0,117.0,75.143713,69.0,81.0,41.0,44.0,65.0,69.0,31.0,63.0,108.0,121.0,121.0
vitals,height_cm,nan,38573.0,41813.0,2316.0,30944.0,7877.0,10750.0,983.0,16206.0,36125.0,60432.0,246019,454086.0,60215.0,2395.0,101641.0,9576.0,15165.0,1629.0,54419.0,48541.0,253348.0,1001015,454086.0,60215.0,2395.0,101641.0,9576.0,15165.0,1629.0,54419.0,48541.0,253348.0,1001015,11.93,13.75,21.88,14.29,14.1,11.94,21.13,14.65,9.81,14.21,13.164442,286.27,330.11,525.06,342.95,338.3,286.47,507.18,351.62,235.45,341.16,315.981008,11.77,1.44,1.03,3.28,1.22,1.41,1.66,3.36,1.34,4.19,4.067026,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.716006,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,7.0,2.51,0.81,0.76,0.98,0.74,0.9,1.09,0.71,0.84,1.19,1.191424,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.156789,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.66,0.96,0.76,1.22,0.84,0.99,1.15,1.07,0.96,1.63,1.584202,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.156789,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,4.5,1.05,0.76,1.41,0.9,1.05,1.18,1.31,1.04,1.95,1.865922,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.559217,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
vitals,map,nan,48775.0,81549.0,40130.0,57717.0,26442.0,24087.0,1434.0,19340.0,117049.0,82505.0,499028,8924431.0,19937674.0,6147419.0,17839934.0,4830597.0,3220020.0,324606.0,3714594.0,22297590.0,15243680.0,102480545,8924431.0,19937674.0,6147419.0,17839934.0,4830597.0,3220020.0,324606.0,3714594.0,22297590.0,15243680.0,102480545,10.33,11.05,10.95,11.36,11.76,9.59,18.42,13.32,7.7,11.59,10.387266,248.0,265.21,262.79,272.64,282.13,230.23,442.12,319.72,184.72,278.09,249.271902,182.97,244.49,153.19,309.09,182.69,133.68,226.36,192.07,190.5,184.76,205.360963,82.0,98.0,79.0,178.0,102.0,77.0,103.0,83.0,67.0,92.0,94.529157,174.0,212.0,135.0,261.0,173.0,135.0,179.75,172.0,171.0,167.0,261.0,27.97,41.32,30.96,45.8,29.52,19.64,26.42,32.48,39.04,18.23,33.290817,23.0,28.0,28.0,44.0,25.0,21.0,26.0,30.0,26.0,15.0,26.318353,30.0,47.0,11.0,38.0,27.0,21.0,5.0,27.0,55.0,23.0,55.0,48.59,66.59,50.77,76.64,51.58,33.47,46.02,54.15,62.03,33.25,55.203958,41.0,49.0,49.0,74.0,47.0,32.0,49.0,52.0,38.0,29.0,44.412568,54.0,74.0,22.0,65.0,48.0,37.5,14.0,50.0,81.0,40.0,81,64.58,85.8,65.11,102.02,68.0,44.95,61.65,70.59,78.94,46.95,72.332189,53.0,63.0,70.0,93.0,61.0,41.0,71.0,64.0,46.0,42.0,57.48978,72.0,95.0,44.0,92.0,66.0,53.0,33.0,74.0,98.0,57.0,98.0
vitals,respiratory_rate,nan,49276.0,81624.0,40123.0,58031.0,26555.0,24165.0,1417.0,28999.0,116352.0,93910.0,520452,9567006.0,16707856.0,5836498.0,11786141.0,5054928.0,5019100.0,202585.0,7001012.0,17376954.0,26609399.0,105161479,9567006.0,16707856.0,5836498.0,11786141.0,5054928.0,5019100.0,202585.0,7001012.0,17376954.0,26609399.0,105161479,10.24,11.04,10.95,11.31,11.72,9.56,18.61,10.92,7.74,11.0,10.222362,245.83,265.03,262.77,271.52,281.37,229.42,446.6,262.19,185.81,263.94,245.370929,194.15,204.69,145.47,203.1,190.36,207.7,142.97,241.42,149.35,283.35,202.058053,90.0,85.0,75.0,113.0,100.0,124.0,70.0,128.0,57.0,130.0,94.615822,182.0,175.0,129.0,170.0,176.0,203.0,123.0,220.0,135.0,226.0,226.0,28.45,32.33,28.16,32.41,30.68,29.72,15.13,37.33,29.47,36.87,31.856296,25.0,25.0,26.0,27.0,26.0,29.0,14.0,34.0,18.0,35.0,26.247838,28.0,36.0,6.0,18.0,28.0,21.0,24.0,20.0,34.0,31.0,36.0,48.15,52.35,46.4,53.71,53.62,50.95,26.76,60.42,47.31,61.35,52.522277,45.0,43.0,49.0,49.0,47.0,52.0,25.0,60.0,29.0,59.0,45.598299,48.0,57.0,18.0,31.0,52.0,40.0,44.0,39.0,52.0,51.0,57,63.77,67.94,59.88,70.54,70.86,68.46,36.52,79.05,60.67,81.63,68.765283,57.0,53.0,69.0,65.0,62.0,71.0,31.0,80.0,36.0,76.0,59.039277,67.0,74.0,41.0,46.0,70.0,58.0,55.0,60.0,67.0,71.0,74.0
vitals,sbp,nan,49491.0,81746.0,40129.0,57658.0,26584.0,24106.0,1434.0,28978.0,117049.0,93741.0,520916,10174234.0,19599052.0,6145783.0,9496811.0,5882325.0,3317574.0,326705.0,6874298.0,22312264.0,26512610.0,110641656,10174234.0,19599052.0,6145783.0,9496811.0,5882325.0,3317574.0,326705.0,6874298.0,22312264.0,26512610.0,110641656,10.2,11.02,10.95,11.36,11.7,9.59,18.42,10.93,7.7,11.01,10.210428,244.7,264.6,262.8,272.69,280.89,230.11,442.12,262.38,184.72,264.32,245.067289,205.58,239.76,153.15,164.71,221.27,137.62,227.83,237.22,190.62,282.83,212.398184,93.0,100.0,80.0,95.0,126.0,79.0,104.0,121.0,67.0,134.0,97.478484,196.0,209.0,135.0,139.0,211.0,139.0,181.0,225.0,172.0,237.0,237.0,31.36,39.81,30.96,24.11,40.47,20.18,26.53,38.84,39.08,39.37,35.379208,25.0,28.0,28.0,23.0,35.0,21.0,26.0,34.0,26.0,33.0,27.973489,32.0,45.0,11.0,19.0,36.0,21.0,6.0,31.0,55.0,37.0,55.0,54.04,64.12,50.77,40.2,67.88,34.32,46.25,63.58,62.08,65.57,58.022466,47.0,49.0,49.0,39.0,59.0,33.0,49.0,56.0,38.0,57.0,46.830393,58.0,71.0,22.0,33.0,64.0,37.0,14.0,60.0,81.0,60.0,81,71.66,82.78,65.11,53.57,87.63,46.07,61.96,82.89,79.01,87.07,75.551574,61.0,63.0,70.0,49.0,77.0,42.0,72.0,74.0,46.0,76.0,60.698521,78.0,91.0,44.0,46.0,86.0,53.0,34.0,83.0,98.0,79.0,98.0
